trade_id,symbol,direction,signal_time,entry_time,exit_time,duration_minutes,planned_entry,actual_entry,entry_spread,entry_slippage,stop_loss,tp1_price,tp2_price,tp1_hit,tp2_hit,be_hit,exit_reason,lots,partial_pnl,runner_pnl,gross_pnl,commission,net_pnl,return_pct,account_balance,r_multiple,adx_1h,atr_1h,trade_date
11,EURUSD,BUY,2026-07-03 10:55:00+00:00,2026-07-03 10:55:00.197000+00:00,2026-07-03 12:47:13.363000+00:00,112.21943333333334,1.14538,1.14553,0.00012999999999996348,0.00014999999999987246,1.144505613270945,1.1470665800935822,1.1475787734581095,False,False,False,SL Hit,4.99,-259.9999999999825,-258.9599999999826,-518.959999999965,24.950000000000003,-543.9099999999651,-0.5322743756924533,101642.10999999997,-1.0645487513828231,36.08059167325271,0.0011382074767275915,2026-07-03
12,GBPUSD,BUY,2026-07-03 10:55:00+00:00,2026-07-03 10:55:00.039000+00:00,2026-07-03 11:31:02.904000+00:00,36.04774999999999,1.33714,1.3373,0.00015999999999993797,0.00015999999999993797,1.3359602503050823,1.3393096245423766,1.3399794993898355,False,False,False,SL Hit,3.79,-254.5999999999804,-253.25999999998047,-507.8599999999609,18.95,-526.809999999961,-0.5182989609325909,101115.30000000002,-1.0365979218631423,32.41127575910802,0.001488610772130838,2026-07-03
13,EURUSD,BUY,2026-07-03 14:05:00+00:00,2026-07-03 14:05:04.877000+00:00,2026-07-03 16:54:51.763000+00:00,169.78143333333335,1.14504,1.14482,0.00012999999999996348,-0.000220000000000109,1.1438262774789532,1.1463105837815701,1.1468074450420935,False,False,False,SL Hit,5.09,-256.53999999998865,-257.5499999999886,-514.0899999999772,25.45,-539.5399999999772,-0.5335888831858059,100575.76000000004,-1.0671777663695008,37.04531301508086,0.001104136134496483,2026-07-03
14,GBPUSD,BUY,2026-07-03 14:10:00+00:00,2026-07-03 14:10:01.328000+00:00,2026-07-03 16:12:21.689000+00:00,122.33935,1.33625,1.33603,0.00016000000000016001,-0.00021999999999988695,1.3347235361818892,1.3379896957271664,1.3386429276362217,False,False,False,SL Hit,3.85,-251.52000000002772,-252.83000000002787,-504.3500000000556,19.25,-523.6000000000556,-0.5206025785935453,100052.15999999999,-1.04120515718502,30.875416955260228,0.0014516264645676128,2026-07-03
15,EURUSD,SELL,2026-07-06 06:20:00+00:00,2026-07-06 06:20:02.687000+00:00,2026-07-06 11:11:44.634000+00:00,291.69911666666667,1.14295,1.1432,0.00012999999999996348,-0.0002500000000000835,1.1439514454655817,1.1420728318016273,1.1416971090688366,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,6.66,376.2900000000251,502.8299999999668,879.1199999999919,33.3,845.819999999992,0.8453790502873623,100897.97999999998,1.6907581005713446,18.493029199631994,0.0008349394062019024,2026-07-06
16,GBPUSD,SELL,2026-07-06 06:20:00+00:00,2026-07-06 06:20:00.018000+00:00,2026-07-06 10:15:20.760000+00:00,235.3457,1.334,1.33436,0.00015999999999993797,-0.00035999999999991594,1.3352878379347952,1.3329682430978071,1.3325043241304095,True,False,True,TP1 (1.5R) + BE Runner,5.44,380.8000000000185,43.51999999998313,424.32000000000164,27.200000000000003,397.12000000000165,0.39358567931687205,101295.09999999998,0.7871713586321838,15.719009193867286,0.0010309310386613574,2026-07-06
17,XAUUSD,SELL,2026-07-06 11:30:00+00:00,2026-07-06 11:30:00.111000+00:00,2026-07-06 18:29:58.891000+00:00,419.9796666666667,4154.28,4155.39,0.26999999999952706,-1.110000000000582,4170.582705680686,4132.600941478972,4125.004588638631,True,False,False,EOD Close,0.33,364.8000000000029,0.0,364.8000000000029,1.6500000000000001,363.15000000000293,0.3585069761518603,101658.24999999999,0.7170139523023048,30.145303442836752,16.880784089650025,2026-07-06
18,EURUSD,SELL,2026-07-06 14:20:00+00:00,2026-07-06 14:20:00.747000+00:00,2026-07-06 18:29:58.641000+00:00,249.9649,1.14165,1.14165,0.00012999999999996348,0.0,1.142460741132043,1.1404338883019356,1.140028517735914,False,False,False,EOD Close,6.27,0.0,0.0,0.0,31.349999999999998,-31.349999999999998,-0.03083861860695025,101626.89999999998,-0.06167723721377916,24.078369230495145,0.0009008234800478222,2026-07-06
19,GBPUSD,BUY,2026-07-07 06:20:00+00:00,2026-07-07 06:20:00.618000+00:00,2026-07-07 08:11:11.958000+00:00,111.18900000000001,1.3395000000000001,1.33962,0.00016000000000016001,0.00011999999999989797,1.3386398541139233,1.3410902188291154,1.3415802917721538,False,False,False,SL Hit,5.18,-264.1800000000054,-264.1800000000054,-528.3600000000108,25.9,-554.2600000000108,-0.5453870973138125,101072.63999999997,-1.0907741946254783,36.672409707037076,0.0010890509845298479,2026-07-07
20,XAUUSD,SELL,2026-07-07 10:55:00+00:00,2026-07-07 10:55:00.158000+00:00,2026-07-07 14:18:34.096000+00:00,203.56563333333332,4124.68,4126.75,0.27999999999974534,-2.069999999999709,4139.620058503302,4107.444912245046,4101.009882993395,False,False,False,SL Hit,0.39,-257.6000000000022,-244.7200000000021,-502.32000000000426,1.9500000000000002,-504.27000000000425,-0.49891840165647633,100568.36999999997,-0.9978368033109782,22.460886170531165,14.30006500366939,2026-07-07
21,EURUSD,SELL,2026-07-07 12:00:00+00:00,2026-07-07 12:00:00.161000+00:00,2026-07-07 13:57:58.823000+00:00,117.9777,1.14273,1.14273,0.00012999999999996348,0.0,1.1434294643925669,1.1416808034111499,1.1413310712148665,False,False,False,SL Hit,7.19,-251.99999999997226,-251.2999999999723,-503.2999999999446,35.95,-539.2499999999446,-0.5362023864958185,100029.12000000002,-1.0724047729895043,21.708559144855823,0.0007771826584074918,2026-07-07
22,GBPUSD,BUY,2026-07-07 14:00:00+00:00,2026-07-07 14:00:00.015000+00:00,2026-07-07 16:27:19.754000+00:00,147.32898333333333,1.33876,1.3385799999999999,0.00015999999999993797,-0.000180000000000069,1.3375590903645576,1.3401113644531633,1.3406218192708845,False,False,False,SL Hit,4.9,-254.79999999998282,-254.79999999998282,-509.59999999996563,24.5,-534.0999999999656,-0.5339445153570934,99495.02000000006,-1.0678890307120519,29.907375084534507,0.0011343440393803068,2026-07-07
23,EURUSD,SELL,2026-07-08 11:15:00+00:00,2026-07-08 11:15:00.015000+00:00,2026-07-08 11:17:59.629000+00:00,2.9935666666666667,1.1407,1.1421999999999999,0.00013000000000018552,-0.0014999999999998348,1.1430074456487749,1.1409888315268375,1.14058510870245,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,6.16,384.9999999999918,511.27999999993,896.2799999999218,30.8,865.4799999999218,0.869872683074913,100360.49999999999,1.7397453661463287,19.562446005173584,0.0008971618319722137,2026-07-08
24,GBPUSD,SELL,2026-07-08 11:15:00+00:00,2026-07-08 11:15:00.091000+00:00,2026-07-08 11:17:57.778000+00:00,2.96145,1.33475,1.33651,0.00015999999999993797,-0.0017599999999999838,1.3374648620355223,1.3350777069467168,1.3346002759289557,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,5.26,378.72000000002834,502.3300000000206,881.050000000049,26.299999999999997,854.750000000049,0.8516796947006532,101215.25000000003,1.703359389397912,32.926425714135746,0.001060957817246935,2026-07-08
25,EURUSD,SELL,2026-07-08 14:00:00+00:00,2026-07-08 14:00:00.067000+00:00,2026-07-08 18:29:58.831000+00:00,269.9794,1.14055,1.14076,0.00012999999999996348,-0.00021000000000004349,1.1417366130066904,1.1392950804899642,1.138806773986619,False,False,False,EOD Close,5.18,0.0,0.0,0.0,25.9,-25.9,-0.02558902932117442,101189.35000000003,-0.05117805864224771,18.45645034473023,0.0010851255629894118,2026-07-08
26,GBPUSD,SELL,2026-07-08 14:10:00+00:00,2026-07-08 14:10:00.472000+00:00,2026-07-08 15:29:57.338000+00:00,79.94776666666667,1.33401,1.3342,0.00015999999999993797,-0.0001900000000001345,1.3354100783134266,1.3323848825298603,1.331779843373147,False,False,False,SL Hit,4.18,-257.07000000001347,-257.07000000001347,-514.1400000000269,20.9,-535.0400000000269,-0.5287512964556317,100654.31000000001,-1.0575025929091733,33.29474498536386,0.001344531459362802,2026-07-08
27,GBPUSD,BUY,2026-07-09 06:35:00+00:00,2026-07-09 06:35:00.075000+00:00,2026-07-09 09:22:58.248000+00:00,167.96955,1.33994,1.33982,0.0001500000000000945,-0.00011999999999989797,1.3386080975832928,1.3416378536250608,1.3422438048334144,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,4.15,378.559999999986,503.00999999998595,881.569999999972,20.75,860.819999999972,0.8552241826504716,101515.12999999999,1.7104483652975446,20.69828907918758,0.001346558240785735,2026-07-09
28,GBPUSD,BUY,2026-07-09 11:35:00+00:00,2026-07-09 11:35:00.075000+00:00,2026-07-09 12:41:23.644000+00:00,66.39281666666666,1.34189,1.34186,0.00016000000000016001,-2.999999999997449e-05,1.3406313130652288,1.343703030402157,1.3443173738695426,False,False,False,SL Hit,4.13,-255.44000000002677,-256.68000000002684,-512.1200000000536,20.65,-532.7700000000535,-0.5248183201854281,100982.35999999994,-1.0496366403687882,21.683191060871714,0.0013652077053014665,2026-07-09
29,XAUUSD,BUY,2026-07-09 14:45:00+00:00,2026-07-09 14:45:00.048000+00:00,2026-07-09 18:29:58.811000+00:00,224.97938333333335,4106.16,4106.49,0.27999999999974534,0.32999999999992724,4091.1493216637496,4129.501017504375,4137.1713566725,True,False,False,EOD Close,0.33,368.4800000000105,0.0,368.4800000000105,1.6500000000000001,366.8300000000105,0.36326146467562326,101349.18999999996,0.7265229293498076,17.118001279775314,17.04519815138906,2026-07-09
30,GBPUSD,BUY,2026-07-10 09:15:00+00:00,2026-07-10 09:15:00.002000+00:00,2026-07-10 10:26:52.328000+00:00,71.8721,1.34348,1.3434599999999999,0.00015999999999993797,-2.0000000000131024e-05,1.3422954799370213,1.3452067800944676,1.345789040125957,False,False,False,SL Hit,4.35,-253.88999999997685,-255.05999999997675,-508.9499999999536,21.75,-530.6999999999537,-0.5236351666944293,100818.49,-1.0472703333867919,21.01773327024464,0.0012939111810872513,2026-07-10
31,EURUSD,BUY,2026-07-10 09:20:00+00:00,2026-07-10 09:20:00.155000+00:00,2026-07-10 10:03:11.329000+00:00,43.186233333333334,1.1445,1.14465,0.00012999999999996348,0.00014999999999987246,1.1438033871265798,1.1459199193101304,1.1463432257468404,False,False,False,SL Hit,5.95,-256.27999999995853,-255.41999999995872,-511.6999999999173,29.75,-541.4499999999173,-0.5370542645500019,100277.04000000008,-1.0741085290978731,25.903969681037854,0.0009406809704669264,2026-07-10
32,XAUUSD,SELL,2026-07-10 14:25:00+00:00,2026-07-10 14:25:00.059000+00:00,2026-07-10 17:21:26.939000+00:00,176.44799999999998,4100.15,4107.64,0.27999999999974534,-7.490000000000691,4119.117729816239,4090.4234052756415,4084.684540367522,True,False,True,TP1 (1.5R) + BE Runner,0.44,379.7200000000048,3.5200000000168075,383.2400000000216,2.2,381.0400000000216,0.37998728323055936,100658.0800000001,0.759974566459603,16.040828553327053,12.75303312915455,2026-07-10
33,EURUSD,SELL,2026-07-10 15:25:00+00:00,2026-07-10 15:25:00.119000+00:00,2026-07-10 17:32:35.955000+00:00,127.59726666666667,1.14284,1.14303,0.00012999999999996348,-0.00018999999999991246,1.143853437723379,1.1417948434149314,1.1413831245532418,True,False,True,TP1 (1.5R) + BE Runner,6.11,385.5600000000119,39.64999999998886,425.2100000000007,30.55,394.6600000000007,0.392079801243974,101052.7400000001,0.7841596024863898,20.170916036231915,0.0009149308037545149,2026-07-10
34,EURUSD,SELL,2026-07-13 06:00:00+00:00,2026-07-13 06:00:00.266000+00:00,2026-07-13 07:39:56.312000+00:00,99.9341,1.13922,1.13937,0.00012999999999996348,-0.0001500000000000945,1.1403301540460387,1.137929768930942,1.1374496919079227,False,False,False,SL Hit,5.26,-255.10999999997773,-255.10999999997773,-510.21999999995546,26.299999999999997,-536.5199999999554,-0.5309306803555796,100516.22000000015,-1.0618613607090575,25.4236128200727,0.001066837828931907,2026-07-13
35,GBPUSD,SELL,2026-07-13 06:00:00+00:00,2026-07-13 06:00:00.049000+00:00,2026-07-13 08:12:27.683000+00:00,132.46056666666667,1.3373,1.3376000000000001,0.00015999999999993797,-0.000300000000000189,1.338809351933597,1.3357859720996048,1.3351812961328064,False,False,False,SL Hit,4.16,-251.67999999998614,-251.67999999998614,-503.3599999999723,20.8,-524.1599999999722,-0.5214680774903507,99992.06000000017,-1.0429361549786265,22.876351026839952,0.0013437243706632012,2026-07-13
36,XAUUSD,SELL,2026-07-13 08:55:00+00:00,2026-07-13 08:55:00.206000+00:00,2026-07-13 11:11:07.017000+00:00,136.11351666666667,4053.62,4057.95,0.2800000000002001,-4.329999999999927,4073.451205608476,4034.698191587286,4026.947588783048,False,False,False,SL Hit,0.32,-248.4800000000032,-248.4800000000032,-496.9600000000064,1.6,-498.5600000000064,-0.4985995888073569,99493.50000000016,-0.9971991776127191,27.00513804784124,17.223561787195422,2026-07-13
37,GBPUSD,SELL,2026-07-13 09:55:00+00:00,2026-07-13 09:55:00.017000+00:00,2026-07-13 10:10:19.726000+00:00,15.328483333333333,1.33776,1.33766,0.00015999999999993797,9.999999999998899e-05,1.3388001932208864,1.3359497101686704,1.3353796135582272,False,False,False,SL Hit,4.36,-250.69999999999663,-250.69999999999663,-501.39999999999327,21.8,-523.1999999999932,-0.5258634986205052,98970.30000000016,-1.0517269972388963,25.475477641520747,0.001266881356540476,2026-07-13
38,XAUUSD,SELL,2026-07-13 13:05:00+00:00,2026-07-13 13:05:00.021000+00:00,2026-07-13 17:03:01.642000+00:00,238.02701666666664,4069.08,4070.2,0.2800000000002001,-1.1199999999998909,4085.4492301942414,4047.326154708637,4039.7015396115166,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,0.32,369.59999999999854,489.91999999999825,859.5199999999968,1.6,857.9199999999968,0.8668459123595618,99828.22000000016,1.7336918247156201,26.220069527448274,16.943589104712967,2026-07-13
39,EURUSD,BUY,2026-07-13 13:50:00+00:00,2026-07-13 13:50:00.573000+00:00,2026-07-13 15:08:06.209000+00:00,78.09393333333334,1.14338,1.14337,0.00012999999999996348,-1.0000000000065512e-05,1.1422709681747372,1.1450185477378945,1.1455680636505259,False,False,False,SL Hit,4.54,-254.24000000000223,-254.24000000000223,-508.48000000000445,22.7,-531.1800000000045,-0.532094031126673,99297.04000000015,-1.064188062251214,25.224179138537867,0.0012211464725143566,2026-07-13
40,GBPUSD,BUY,2026-07-14 14:30:00+00:00,2026-07-14 14:30:01.052000+00:00,2026-07-14 15:30:01.415000+00:00,60.006049999999995,1.33776,1.33768,0.00015999999999993797,-8.000000000008001e-05,1.3365860998889296,1.3393208501666056,1.3398678002221407,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,4.54,376.8199999999988,501.6700000000103,878.4900000000091,22.7,855.7900000000091,0.8618484498631658,100152.83000000016,1.7236968997228599,19.652395536172396,0.001215444567855976,2026-07-14
41,EURUSD,BUY,2026-07-15 06:55:00+00:00,2026-07-15 06:55:00.154000+00:00,2026-07-15 09:59:05.700000+00:00,184.09243333333333,1.14373,1.14379,0.00012999999999996348,6.000000000017103e-05,1.1428099774807605,1.1452600337788592,1.145750045038479,False,False,False,SL Hit,5.11,-253.44000000001188,-252.4500000000118,-505.8900000000237,25.55,-531.4400000000237,-0.530629039638743,99621.39000000014,-1.0612580792753665,25.818780205500737,0.0010889139102660801,2026-07-15
42,GBPUSD,BUY,2026-07-15 07:10:00+00:00,2026-07-15 07:10:00.063000+00:00,2026-07-15 11:49:39.556000+00:00,279.65821666666665,1.34021,1.34035,0.00015999999999993797,0.000140000000000029,1.3391132568331332,1.3422051147503,1.3428234863337334,False,False,False,SL Hit,4.03,-250.47999999998137,-249.23999999998145,-499.71999999996285,20.150000000000002,-519.8699999999628,-0.5218457602327794,99101.52000000018,-1.0436915204634636,28.184236940097374,0.0013741590742963735,2026-07-15
43,XAUUSD,SELL,2026-07-15 10:20:00+00:00,2026-07-15 10:20:00.071000+00:00,2026-07-15 15:30:01.401000+00:00,310.0221666666667,4025.89,4029.24,0.2800000000002001,-3.349999999999909,4042.885928463966,4008.7711073040505,4001.948143072067,False,False,False,SL Hit,0.36,-248.76000000000295,-248.76000000000295,-497.5200000000059,1.7999999999999998,-499.3200000000059,-0.503846964203985,98602.20000000017,-1.0076939284059363,23.27574483764905,15.162142737740306,2026-07-15
44,GBPUSD,BUY,2026-07-16 06:10:00+00:00,2026-07-16 06:10:00.119000+00:00,2026-07-16 11:18:49.647000+00:00,308.8254666666666,1.35333,1.3535,0.00015999999999993797,0.00017000000000000348,1.3520931779186014,1.3556102331220976,1.356313644162797,False,False,False,SL Hit,3.5,-246.74999999998448,-246.74999999998448,-493.49999999996896,17.5,-510.99999999996896,-0.5182440148393931,98091.2000000002,-1.0364880296766839,46.28120721802421,0.001563135645998321,2026-07-16
45,EURUSD,BUY,2026-07-16 06:25:00+00:00,2026-07-16 06:25:00.128000+00:00,2026-07-16 14:00:06.369000+00:00,455.1040166666667,1.14674,1.1468,0.00012999999999996348,5.999999999994898e-05,1.1458790509551877,1.1481814235672185,1.1486418980896245,False,False,False,SL Hit,5.33,-247.38000000002592,-248.310000000026,-495.6900000000519,26.65,-522.3400000000519,-0.5325044448432181,97568.86000000015,-1.0650088896842649,34.98794250026428,0.0010232767164580698,2026-07-16
46,XAUUSD,SELL,2026-07-16 07:15:00+00:00,2026-07-16 07:15:00.623000+00:00,2026-07-16 15:41:05.571000+00:00,506.0824666666667,4033.3,4036.89,0.2800000000002001,-3.5899999999996908,4050.962010146385,4015.781984780422,4008.7459797072297,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,0.35,380.5199999999977,479.0599999999973,859.5799999999949,1.75,857.8299999999949,0.8792046970723996,98426.69000000015,1.758409394141195,16.87239804651608,15.635566829316764,2026-07-16
47,EURUSD,BUY,2026-07-16 14:55:00+00:00,2026-07-16 14:55:00.075000+00:00,2026-07-16 15:36:43.981000+00:00,41.731766666666665,1.14679,1.14648,0.00012999999999996348,-0.00031000000000003247,1.1456576934774092,1.1477134597838863,1.1481246130451817,False,False,False,SL Hit,5.98,-254.15000000000524,-254.15000000000524,-508.30000000001047,29.900000000000002,-538.2000000000105,-0.5468029047812232,97888.49000000014,-1.0936058095602241,36.53398035508192,0.0009136739139898373,2026-07-16
48,GBPUSD,SELL,2026-07-17 10:40:00+00:00,2026-07-17 10:40:00.040000+00:00,2026-07-17 11:41:49.149000+00:00,61.81848333333333,1.34661,1.34671,0.00015999999999993797,-9.999999999998899e-05,1.3477277727758061,1.345183340836291,1.344674454448388,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,4.81,369.6000000000232,496.45999999998816,866.0600000000113,24.049999999999997,842.0100000000114,0.8601726311234449,98730.50000000015,1.7203452622433748,22.500831736965385,0.001130858639784567,2026-07-17
49,EURUSD,SELL,2026-07-17 11:10:00+00:00,2026-07-17 11:10:01.042000+00:00,2026-07-17 13:51:12.649000+00:00,161.19345,1.1440299999999999,1.14453,0.00011999999999989797,-0.000500000000000167,1.1452672199672687,1.143424170049097,1.1430555600654628,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,6.7,371.8500000000558,512.5500000000105,884.4000000000663,33.5,850.9000000000663,0.8618410724143653,99581.40000000021,1.723682144825239,17.06153057810451,0.00081913329696518,2026-07-17
50,GBPUSD,SELL,2026-07-17 15:15:00+00:00,2026-07-17 15:15:00.715000+00:00,2026-07-17 16:52:23.184000+00:00,97.37448333333333,1.34327,1.34365,0.00015999999999993797,-0.00038000000000004697,1.3448416725271601,1.3418624912092598,1.3412666549456798,False,False,False,SL Hit,4.18,-250.80000000001877,-250.80000000001877,-501.60000000003754,20.9,-522.5000000000375,-0.5246963790427093,99058.90000000017,-1.0493927580833107,22.881223015796934,0.0013240805857334874,2026-07-17
51,EURUSD,SELL,2026-07-17 15:30:00+00:00,2026-07-17 15:30:00.028000+00:00,2026-07-17 17:20:32.632000+00:00,110.5434,1.14278,1.14337,0.00012999999999996348,-0.0005900000000000905,1.1441757470711464,1.1421613793932803,1.141758505857707,False,False,False,SL Hit,6.15,-249.47999999999303,-248.66999999999308,-498.1499999999861,30.75,-528.8999999999861,-0.5339247659725529,98530.00000000019,-1.0678495319429497,17.025243103036754,0.0008952745234960188,2026-07-17
52,GBPUSD,BUY,2026-07-20 10:25:00+00:00,2026-07-20 10:25:00.134000+00:00,2026-07-20 12:18:30.056000+00:00,113.4987,1.34695,1.34674,0.00016000000000016001,-0.00021000000000004349,1.3458492786408773,1.3480760820386841,1.3485214427182455,False,False,False,SL Hit,5.53,-248.4000000000339,-249.30000000003403,-497.7000000000679,27.650000000000002,-525.3500000000679,-0.5331878615650735,98004.65000000013,-1.0663757231279825,15.041431480485581,0.0009896903990252663,2026-07-20
53,GBPUSD,BUY,2026-07-20 13:15:00+00:00,2026-07-20 13:15:00.419000+00:00,2026-07-20 15:02:28.572000+00:00,107.46921666666667,1.34688,1.34687,0.0001500000000000945,-1.0000000000065512e-05,1.345884965806854,1.348347551289719,1.348840068386292,False,False,False,SL Hit,4.97,-250.4799999999889,-251.4899999999889,-501.9699999999778,24.849999999999998,-526.8199999999778,-0.5375459225658957,97477.83000000015,-1.0750918451295974,16.026261473321576,0.001094482436828912,2026-07-20
54,XAUUSD,BUY,2026-07-21 13:15:00+00:00,2026-07-21 13:15:00.105000+00:00,2026-07-21 15:41:43.035000+00:00,146.7155,4067.37,4066.63,0.2800000000002001,-0.7399999999997817,4053.344197521879,4086.5587037171817,4093.201604956242,False,False,False,SL Hit,0.37,-239.76000000000295,-253.0800000000031,-492.84000000000606,1.85,-494.6900000000061,-0.507489754336966,96983.14000000014,-1.0149795086718494,28.987814055626067,14.762002753467797,2026-07-21
55,XAUUSD,BUY,2026-07-22 08:40:00+00:00,2026-07-22 08:40:00.029000+00:00,2026-07-22 09:26:40.030000+00:00,46.66668333333334,4132.5,4132.79,0.2600000000002183,0.2899999999999636,4120.469596281853,4151.27060557722,4157.4308074362925,False,False,False,SL Hit,0.39,-246.59999999999854,-234.2699999999986,-480.86999999999716,1.9500000000000002,-482.81999999999715,-0.49783910894202477,96500.32000000015,-0.9956782178819963,42.427635988590104,13.689337464607206,2026-07-22
56,GBPUSD,SELL,2026-07-22 09:15:00+00:00,2026-07-22 09:15:00.067000+00:00,2026-07-22 10:30:06.532000+00:00,75.10775,1.33804,1.33832,0.00016000000000016001,-0.000280000000000058,1.339264641566457,1.3369030376503144,1.3364307168670857,False,False,False,SL Hit,5.11,-243.20000000000167,-242.25000000000162,-485.4500000000033,25.55,-511.0000000000033,-0.5295319227956989,95989.32000000015,-1.059063845589203,30.39390806977975,0.0010496017405078773,2026-07-22
57,EURUSD,SELL,2026-07-22 10:45:00+00:00,2026-07-22 10:45:00.166000+00:00,2026-07-22 10:57:43.958000+00:00,12.729866666666668,1.14052,1.1406,0.00012999999999996348,-8.000000000008001e-05,1.1411618761045463,1.1397571858431808,1.1394762477909077,False,False,False,SL Hit,8.54,-243.38999999998268,-243.38999999998268,-486.77999999996536,42.699999999999996,-529.4799999999653,-0.5516030325039958,95459.84000000019,-1.103206065005693,21.485072098095127,0.0006243067828291033,2026-07-22
58,GBPUSD,SELL,2026-07-22 11:05:00+00:00,2026-07-22 11:05:00.064000+00:00,2026-07-22 15:56:53.647000+00:00,291.89304999999996,1.33761,1.33792,0.00015999999999993797,-0.00031000000000003247,1.3389895429833227,1.336315685525016,1.3357809140333545,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,4.46,359.0299999999753,479.4499999999719,838.4799999999473,22.3,816.1799999999473,0.8549982903804842,96276.02000000014,1.709996580757386,30.60755412402906,0.0011883810925807645,2026-07-22
59,XAUUSD,BUY,2026-07-22 12:00:00+00:00,2026-07-22 12:00:00.040000+00:00,2026-07-22 15:56:55.845000+00:00,236.93008333333333,4119.88,4118.6,0.28000000000065484,-1.2799999999997453,4106.19168371007,4137.212474434897,4143.416632579862,False,False,False,SL Hit,0.39,-248.2000000000153,-235.79000000001452,-483.9900000000298,1.9500000000000002,-485.9400000000298,-0.5047362780472532,95790.0800000001,-1.0094725560924094,43.49051909619028,13.787018099923134,2026-07-22
60,EURUSD,SELL,2026-07-22 12:45:00+00:00,2026-07-22 12:45:02.146000+00:00,2026-07-22 16:21:15.218000+00:00,216.21786666666668,1.14066,1.14082,0.00012999999999996348,-0.00015999999999993797,1.1414486584778996,1.1398770122831507,1.139562683044201,False,False,False,SL Hit,7.62,-247.65000000001504,-247.65000000001504,-495.3000000000301,38.1,-533.4000000000301,-0.5568426292159162,95256.68000000008,-1.1136852584295072,21.181882987452713,0.0006985094198883646,2026-07-22
61,XAUUSD,BUY,2026-07-23 06:00:00+00:00,2026-07-23 06:00:00.076000+00:00,2026-07-23 10:01:51.966000+00:00,241.86483333333334,4126.14,4128.26,0.28000000000065484,2.119999999999891,4114.288258084083,4149.217612873876,4156.203483831834,False,False,False,SL Hit,0.34,-237.66000000000807,-237.66000000000807,-475.32000000001614,1.7000000000000002,-477.0200000000161,-0.5007732791023325,94779.66000000006,-1.001546558202562,32.70909602393424,15.524157684352272,2026-07-23
62,GBPUSD,BUY,2026-07-23 09:05:00+00:00,2026-07-23 09:05:00.531000+00:00,2026-07-23 09:35:35.461000+00:00,30.58216666666667,1.33873,1.33901,0.00016000000000016001,0.000280000000000058,1.3381889943103327,1.3402415085345012,1.3406520113793348,False,False,False,SL Hit,5.77,-239.04000000003123,-239.87000000003133,-478.91000000006255,28.849999999999998,-507.7600000000626,-0.5357267582517834,94271.9,-1.071453516501306,20.04031796079371,0.0009122285440749042,2026-07-23
63,GBPUSD,SELL,2026-07-23 13:15:00+00:00,2026-07-23 13:15:00.141000+00:00,2026-07-23 14:35:23.254000+00:00,80.38521666666666,1.3368,1.33697,0.00015999999999993797,-0.00017000000000000348,1.3378990234408212,1.335576464838768,1.3351119531183573,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,5.07,358.1399999999775,470.5799999999931,828.7199999999706,25.35,803.3699999999706,0.8521839487694324,95075.26999999996,1.7043678975352492,19.455746871341255,0.0010322482675792228,2026-07-23
64,EURUSD,SELL,2026-07-24 07:30:00+00:00,2026-07-24 07:30:00.305000+00:00,2026-07-24 09:59:27.050000+00:00,149.44575,1.13799,1.13803,0.00012999999999996348,-4.0000000000040004e-05,1.1387290699471984,1.1369813950792027,1.1366318601056036,False,False,False,SL Hit,6.8,-237.99999999997377,-237.99999999997377,-475.99999999994753,34.0,-509.99999999994753,-0.5364170935301554,94565.27000000002,-1.0728341870580538,32.959919915926314,0.0007767443857759017,2026-07-24
65,GBPUSD,SELL,2026-07-24 08:55:00+00:00,2026-07-24 08:55:00.063000+00:00,2026-07-24 09:20:08.060000+00:00,25.133283333333335,1.33073,1.33109,0.00015999999999993797,-0.000360000000000138,1.332015188468013,1.329702217297981,1.3292396230639747,False,False,False,SL Hit,5.11,-238.0799999999681,-237.1499999999682,-475.2299999999363,25.55,-500.7799999999363,-0.5295601651641625,94064.49000000008,-1.059120330326085,48.02258441232442,0.001027987186680803,2026-07-24
66,EURUSD,SELL,2026-07-24 13:50:00+00:00,2026-07-24 13:50:00.931000+00:00,2026-07-24 15:34:53.821000+00:00,104.8815,1.13818,1.1386,0.00012999999999996348,-0.00042000000000008697,1.1393383017805834,1.137492547329125,1.1371233964388334,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,6.37,352.9799999999823,472.1200000000472,825.1000000000295,31.85,793.2500000000294,0.8433044180647008,94857.7400000001,1.6866088361258158,26.083817801240286,0.0008203353117592684,2026-07-24
