trade_id,symbol,direction,entry_time,exit_time,duration_m,planned_entry,actual_entry,entry_spread,total_lots,partial_lots,runner_lots,tp1_hit,tp2_hit,be_hit,exit_reason,partial_pnl,runner_pnl,commission,net_pnl,account_balance,return_pct,adx_1h,atr_1h,month,portfolio_balance
87,XAUUSD,BUY,2026-02-04 15:30:00.011000+00:00,2026-02-04 16:32:49.701000+00:00,62.82816666666667,5057.06,5049.53,0.6599999999998545,0.02,0.01,0.01,False,False,False,SL,-40.729632377583584,-40.729632377583584,0.1,-81.55926475516716,5971.041671501879,-1.3475077179894788,21.329777963327963,45.2551470862037,2026-02,5978.618131489978
86,XAUUSD,BUY,2026-02-04 14:30:00.261000+00:00,2026-02-04 16:32:50.026000+00:00,122.82941666666667,5062.57,5047.86,0.4600000000000364,0.02,0.01,0.01,False,False,False,SL,-41.91106563739777,-41.91106563739777,0.1,-83.92213127479553,6052.600936257047,-1.367584385347217,22.410164438055943,46.567850708219396,2026-02,5894.696000215182
56,NAS100,SELL,2026-02-05 07:15:00.062000+00:00,2026-02-05 10:16:50.653000+00:00,181.84318333333334,24890.9,24900.7,2.599999999998545,0.04,0.02,0.02,False,False,False,SL,-26.417822289655305,-26.417822289655305,0.2,-53.03564457931061,4870.618684133992,-1.0771601952237455,46.155328035026024,132.0891114482773,2026-02,5841.660355635871
57,NAS100,SELL,2026-02-05 10:50:00.062000+00:00,2026-02-05 14:35:42.303000+00:00,225.70401666666666,24937.8,24982.0,2.599999999998545,0.04,0.02,0.02,True,True,False,FULL_TP2,35.94719145610797,47.92958860814324,0.2,83.67678006425122,4954.295464198243,1.7179907829128107,45.762909376098236,119.82397152035887,2026-02,5925.337135700122
58,NAS100,SELL,2026-02-05 12:45:00.060000+00:00,2026-02-05 14:43:21.433000+00:00,118.35621666666665,24956.2,24951.0,2.7999999999992724,0.04,0.02,0.02,True,True,False,FULL_TP2,36.018904877970634,48.02520650396036,0.2,83.844111381931,5038.139575580174,1.692351858863136,45.67034181907707,120.0630162599011,2026-02,6009.181247082053
59,NAS100,SELL,2026-02-05 17:00:00.110000+00:00,2026-02-05 18:28:08.218000+00:00,88.13513333333334,24618.6,24681.9,2.899999999997817,0.04,0.02,0.02,True,False,True,TP1_THEN_BE,42.37123092100083,0.5799999999995634,0.2,42.75123092100039,5080.890806501175,0.8485519362785283,50.24750235619289,141.23743640333532,2026-02,6051.932478003054
90,XAUUSD,SELL,2026-02-05 17:10:00.035000+00:00,2026-02-05 18:54:11.556000+00:00,104.19201666666666,4827.87,4850.78,0.6300000000001091,0.02,0.01,0.01,False,False,False,SL,-52.72803336375363,-52.72803336375363,0.1,-105.55606672750726,6017.576384906213,-1.7238899788839894,38.18022832015157,58.58670373750369,2026-02,5946.376411275546
89,XAUUSD,SELL,2026-02-05 13:45:00.008000+00:00,2026-02-05 21:00:00.001000+00:00,434.9998833333333,4871.56,4871.3,0.47999999999956344,0.02,0.01,0.01,False,False,False,EOD_EXIT,12.659999999999854,12.659999999999854,0.1,25.219999999999708,6123.132451633721,0.4135841601537407,34.104308624937985,58.612877027412935,2026-02,5971.5964112755455
88,XAUUSD,SELL,2026-02-05 10:50:00.062000+00:00,2026-02-05 21:00:00.001000+00:00,609.9989833333333,4904.52,4909.02,0.3499999999994543,0.02,0.01,0.01,True,False,False,EOD_EXIT,76.59078013184262,50.380000000000116,0.1,126.87078013184274,6097.9124516337215,2.1247679569439564,31.644889868515687,60.78633343797044,2026-02,6098.467191407388
91,XAUUSD,SELL,2026-02-05 20:50:00+00:00,2026-02-05 21:00:00.001000+00:00,10.000016666666665,4858.47,4861.58,0.5399999999999636,0.02,0.01,0.01,False,False,False,EOD_EXIT,2.9399999999996,2.9399999999996,0.1,5.7799999999992,6023.356384906212,0.09605195896635525,38.45311028583704,59.5153528102389,2026-02,6104.247191407387
60,NAS100,SELL,2026-02-05 20:20:00.037000+00:00,2026-02-05 21:00:00.071000+00:00,40.00056666666667,24644.7,24673.5,2.5,0.03,0.02,0.01,False,False,False,EOD_EXIT,11.359999999999854,5.679999999999927,0.15,16.88999999999978,5097.780806501174,0.33242202289386824,52.784543593996474,160.17352324275785,2026-02,6121.137191407386
63,NAS100,BUY,2026-02-06 17:15:00.067000+00:00,2026-02-06 19:27:47.679000+00:00,132.79353333333333,24767.3,24694.0,3.400000000001455,0.04,0.02,0.02,True,True,False,FULL_TP2,43.59656285998717,58.12875047998314,0.2,101.52531333997031,5389.786051453623,1.9198242743262477,34.901892059435966,145.32187619995804,2026-02,6222.662504747356
62,NAS100,BUY,2026-02-06 16:15:00.121000+00:00,2026-02-06 19:27:51.856000+00:00,192.86225000000002,24725.3,24717.0,2.7999999999992724,0.04,0.02,0.02,True,True,False,FULL_TP2,40.44014461844781,53.92019282459732,0.2,94.16033744304512,5288.260738113653,1.8128324479613087,36.60549674407525,134.8004820614931,2026-02,6316.822842190401
61,NAS100,BUY,2026-02-06 15:20:00.424000+00:00,2026-02-06 19:51:57.404000+00:00,271.94966666666664,24761.9,24741.7,2.600000000002183,0.04,0.02,0.02,True,True,False,FULL_TP2,41.36554035832887,55.15405381110468,0.2,96.31959416943356,5194.100400670608,1.8894416575659287,39.2228793479973,137.88513452776203,2026-02,6413.142436359835
93,XAUUSD,BUY,2026-02-09 10:20:00.317000+00:00,2026-02-09 12:27:42.719000+00:00,127.7067,5025.96,5027.78,0.5,0.02,0.01,0.01,False,False,False,SL,-36.301198589075284,-36.301198589075284,0.1,-72.70239717815056,6050.928834291462,-1.187243229222062,26.895009179492767,40.33466509897282,2026-02,6340.440039181684
94,XAUUSD,BUY,2026-02-09 16:15:00.020000+00:00,2026-02-09 21:00:00.085000+00:00,285.0010833333333,5015.49,5015.93,0.42000000000007276,0.02,0.01,0.01,True,False,False,EOD_EXIT,46.036326160888166,46.63000000000011,0.1,92.56632616088828,6143.49516045235,1.5297870574233483,23.310577651759367,36.53676679435597,2026-02,6433.006365342572
92,XAUUSD,BUY,2026-02-09 07:05:00.162000+00:00,2026-02-09 21:00:00.085000+00:00,834.9987166666667,5019.18,5015.51,0.6300000000001091,0.02,0.01,0.01,True,False,False,EOD_EXIT,53.324846563401486,47.05000000000018,0.1,100.27484656340167,6123.631231469613,1.6647669531007339,26.52636182200725,42.32130679635022,2026-02,6533.281211905974
65,NAS100,BUY,2026-02-10 13:45:00.327000+00:00,2026-02-10 15:12:03.951000+00:00,87.0604,25289.1,25288.6,2.5,0.08,0.04,0.04,False,False,False,SL,-27.69263081187237,-27.69263081187237,0.4,-55.78526162374474,5279.9194220829295,-1.0455087927578317,16.1382442519816,69.23157702968174,2026-02,6477.4959502822285
66,NAS100,BUY,2026-02-10 16:00:00.060000+00:00,2026-02-10 16:37:54.295000+00:00,37.90391666666667,25303.7,25300.9,2.600000000002183,0.08,0.04,0.04,False,False,False,SL,-27.720171244053926,-27.720171244053926,0.4,-55.84034248810785,5224.079079594821,-1.0575983840692558,16.842107689405967,69.30042811013493,2026-02,6421.65560779412
96,XAUUSD,BUY,2026-02-10 07:45:00.089000+00:00,2026-02-10 16:48:01.054000+00:00,543.0160833333333,5034.52,5032.89,0.43000000000029104,0.02,0.01,0.01,True,False,True,TP1_THEN_BE,41.44371152655731,0.4300000000002911,0.1,41.7737115265576,6228.711992084431,0.6751919872520674,19.12022347849729,32.891834544886976,2026-02,6463.429319320678
95,XAUUSD,BUY,2026-02-10 06:55:01.077000+00:00,2026-02-10 16:48:02.136000+00:00,593.01765,5031.57,5032.07,0.5,0.02,0.01,0.01,True,False,True,TP1_THEN_BE,43.043120105523485,0.5,0.1,43.443120105523484,6186.938280557873,0.7071401371841356,19.77320827052348,34.161206432955176,2026-02,6506.872439426201
97,XAUUSD,BUY,2026-02-10 09:55:00.236000+00:00,2026-02-10 16:48:02.136000+00:00,413.0316666666667,5033.96,5032.17,0.3400000000001455,0.02,0.01,0.01,True,False,True,TP1_THEN_BE,40.66791453055248,0.3400000000001455,0.1,40.907914530552624,6269.619906614983,0.6567636227608405,17.188103905831568,32.27612264329544,2026-02,6547.780353956753
64,NAS100,BUY,2026-02-10 09:20:00.200000+00:00,2026-02-10 16:49:45.069000+00:00,449.74781666666667,25260.5,25260.6,2.599999999998545,0.07,0.04,0.03,False,False,False,SL,-30.703638712542304,-23.02772903440673,0.35000000000000003,-54.081367746949034,5335.704683706675,-1.0034047220179234,16.1075014202947,76.75909678135439,2026-02,6493.698986209804
67,NAS100,BUY,2026-02-10 17:00:00.011000+00:00,2026-02-10 18:51:15.487000+00:00,111.25793333333333,25328.3,25320.2,2.600000000002183,0.07,0.04,0.03,False,False,False,SL,-30.108730440906946,-22.581547830680208,0.35000000000000003,-53.040278271587155,5171.038801323234,-1.0153038930586202,15.936110807500738,75.271826102268,2026-02,6440.658707938217
98,XAUUSD,BUY,2026-02-11 11:30:00.149000+00:00,2026-02-11 13:22:50.050000+00:00,112.83168333333333,5057.72,5054.9,0.4499999999998181,0.03,0.02,0.01,True,True,False,FULL_TP2,59.51743971023461,46.76370262946966,0.15,106.13114233970427,6375.751048954688,1.692784314209014,17.00442553008664,23.618031631045213,2026-02,6546.789850277922
100,XAUUSD,BUY,2026-02-11 20:40:00.026000+00:00,2026-02-11 21:00:00.130000+00:00,20.001733333333334,5083.33,5081.21,0.3400000000001455,0.02,0.01,0.01,False,False,False,EOD_EXIT,1.069999999999709,1.069999999999709,0.1,2.039999999999418,6419.631048954685,0.03178762847987484,16.792914099376787,33.63649696975891,2026-02,6548.829850277921
99,XAUUSD,BUY,2026-02-11 18:30:00.014000+00:00,2026-02-11 21:00:00.130000+00:00,150.00193333333334,5075.04,5061.31,0.37000000000080036,0.02,0.01,0.01,False,False,False,EOD_EXIT,20.969999999999345,20.969999999999345,0.1,41.83999999999869,6417.591048954686,0.6562364132278724,18.341146547280463,33.64658820161392,2026-02,6590.669850277919
68,NAS100,SELL,2026-02-13 10:20:00.197000+00:00,2026-02-13 10:48:08.204000+00:00,28.13345,24651.6,24612.4,2.599999999998545,0.06,0.03,0.03,False,False,False,SL,-27.850855252676045,-27.850855252676045,0.3,-56.00171050535209,5115.037090817882,-1.0829876289271245,45.26873065334733,92.83618417558509,2026-02,6534.668139772567
70,NAS100,SELL,2026-02-13 14:55:00.051000+00:00,2026-02-13 15:30:26.224000+00:00,35.43621666666666,24625.3,24652.8,2.2000000000007276,0.06,0.03,0.03,False,False,False,SL,-27.821981384622994,-27.821981384622994,0.3,-55.943962769245985,5101.151249510643,-1.0847960036889417,48.58018365868238,92.73993794874221,2026-02,6478.724177003321
69,NAS100,SELL,2026-02-13 12:40:00.049000+00:00,2026-02-13 16:45:28.418000+00:00,245.4728166666667,24688.5,24688.8,2.100000000002183,0.06,0.03,0.03,True,False,True,TP1_THEN_BE,41.72812146200631,0.6300000000006547,0.3,42.058121462006966,5157.095212279889,0.8222447015585956,46.969079223561856,92.72915880445854,2026-02,6520.782298465328
71,NAS100,SELL,2026-02-13 16:35:00.034000+00:00,2026-02-13 16:47:39.140000+00:00,12.651766666666667,24603.8,24648.8,2.2000000000007276,0.05,0.02,0.03,False,False,False,SL,-19.69433623809964,-29.541504357149464,0.25,-49.4858405952491,5051.6654089153935,-0.9700916160836501,48.83771318059202,98.47168119049721,2026-02,6471.2964578700785
72,NAS100,SELL,2026-02-13 16:55:00.002000+00:00,2026-02-13 17:11:21.377000+00:00,16.35625,24628.4,24660.3,2.900000000001455,0.05,0.02,0.03,False,False,False,SL,-19.69433623809964,-29.541504357149464,0.25,-49.4858405952491,5002.179568320144,-0.9795945809853992,48.83771318059202,98.47168119049721,2026-02,6421.810617274829
73,NAS100,SELL,2026-02-16 06:40:02.050000+00:00,2026-02-16 19:59:59.161000+00:00,799.9518499999999,24763.0,24766.5,2.2000000000007276,0.05,0.02,0.03,True,False,False,EOD,28.72272335461239,0.0,0.25,28.47272335461239,5030.652291674757,0.5692063422700004,34.50991080091943,95.74241118204203,2026-02,6450.283340629442
74,NAS100,SELL,2026-02-17 09:25:00.367000+00:00,2026-02-17 10:01:00.735000+00:00,36.00613333333333,24532.5,24552.7,2.2000000000007276,0.07,0.04,0.03,False,False,False,SL,-30.34710890272691,-22.76033167704518,0.35000000000000003,-53.45744057977209,4977.194851094985,-1.0626343758291341,32.53942415337171,75.86777225681773,2026-02,6396.82590004967
101,XAUUSD,SELL,2026-02-17 12:50:00.004000+00:00,2026-02-17 14:10:39.245000+00:00,80.65401666666666,4911.87,4916.06,0.3899999999994179,0.03,0.02,0.01,False,False,False,SL,-45.772495850782434,-22.886247925391217,0.15,-68.80874377617366,6350.822305178512,-1.0718488843276726,37.055683433759896,25.42916436154578,2026-02,6328.017156273497
75,NAS100,SELL,2026-02-17 12:30:00.035000+00:00,2026-02-17 15:51:08.839000+00:00,201.14673333333334,24583.3,24601.2,2.2000000000007276,0.06,0.03,0.03,True,False,True,TP1_THEN_BE,34.46238995688873,0.6600000000002182,0.3,34.82238995688895,5012.017241051874,0.6996388728728996,31.002485767453194,76.58308879308633,2026-02,6362.839546230386
76,NAS100,SELL,2026-02-17 14:30:00.104000+00:00,2026-02-17 15:52:02.017000+00:00,82.03188333333333,24554.9,24558.8,2.2000000000007276,0.06,0.03,0.03,False,False,False,SL,-23.304554090864986,-23.304554090864986,0.3,-46.90910818172997,4965.108132870145,-0.9359326978668798,30.701707230694957,77.68184696954897,2026-02,6315.9304380486565
102,XAUUSD,SELL,2026-02-17 15:10:00.070000+00:00,2026-02-17 15:58:29.401000+00:00,48.48885,4922.13,4924.7,0.3400000000001455,0.03,0.02,0.01,True,True,False,FULL_TP2,62.28443948171844,48.93777387849332,0.15,111.07221336021175,6461.894518538724,1.7489422317743415,38.89084719397273,24.71604741338052,2026-02,6427.002651408869
77,NAS100,SELL,2026-02-17 16:55:00.024000+00:00,2026-02-17 17:18:49.809000+00:00,23.82975,24423.6,24470.8,2.2000000000007276,0.06,0.03,0.03,False,False,False,SL,-25.82668184365393,-25.82668184365393,0.3,-51.953363687307856,4913.154769182837,-1.0463692289673365,30.11564932703203,86.08893947884589,2026-02,6375.049287721561
78,NAS100,SELL,2026-02-17 19:50:00.094000+00:00,2026-02-17 20:23:00.057000+00:00,32.999383333333334,24561.3,24602.5,2.2000000000007276,0.04,0.02,0.02,False,False,False,SL,-23.383163267858617,-23.383163267858617,0.2,-46.966326535717236,4866.18844264712,-0.9559301251877466,26.199183567571033,116.91581633929475,2026-02,6328.0829611858435
103,XAUUSD,SELL,2026-02-17 18:55:00.037000+00:00,2026-02-17 20:56:16.218000+00:00,121.26968333333333,4869.15,4876.24,0.32000000000061846,0.02,0.01,0.01,False,False,False,SL,-27.711313611690457,-27.711313611690457,0.1,-55.522627223380915,6406.3718913153425,-0.8592314075089029,43.09682061581919,30.79034845743334,2026-02,6272.560333962462
104,XAUUSD,BUY,2026-02-18 08:45:00.263000+00:00,2026-02-18 13:45:57.223000+00:00,300.9493333333333,4935.64,4931.32,0.38000000000010914,0.03,0.02,0.01,False,False,False,SL,-44.781657050101785,-22.390828525050892,0.15,-67.32248557515268,6339.04940574019,-1.0508675849183362,31.447178683661487,24.87869836116736,2026-02,6205.23784838731
80,NAS100,BUY,2026-02-18 14:05:00.071000+00:00,2026-02-18 14:34:08.586000+00:00,29.141916666666667,24877.2,24876.2,2.7000000000007276,0.07,0.04,0.03,False,False,False,SL,-29.07970456586918,-21.809778424401884,0.35000000000000003,-51.239482990271064,4853.4841927665175,-1.04469663079164,24.109768384036144,72.6992614146726,2026-02,6153.9983653970385
105,XAUUSD,BUY,2026-02-18 14:05:00.186000+00:00,2026-02-18 15:36:00.546000+00:00,91.006,4923.92,4919.23,0.31999999999970896,0.03,0.02,0.01,True,True,False,FULL_TP2,51.76958034753807,40.676098844493936,0.15,92.295679192032,6431.345084932223,1.4559861153386124,22.893261922202445,20.54348426489593,2026-02,6246.294044589071
79,NAS100,BUY,2026-02-18 09:35:00.022000+00:00,2026-02-18 15:47:55.182000+00:00,372.9193333333333,24775.8,24772.0,2.2000000000007276,0.06,0.03,0.03,True,False,True,TP1_THEN_BE,38.17523310966899,0.6600000000002182,0.3,38.53523310966921,4904.723675756789,0.7918976744087356,21.147985641861872,84.83385135481892,2026-02,6284.82927769874
81,NAS100,BUY,2026-02-18 16:55:00.037000+00:00,2026-02-18 17:06:11.291000+00:00,11.187566666666667,24883.6,24831.2,2.5,0.06,0.03,0.03,True,True,False,FULL_TP2,35.04438178870296,46.725842384938005,0.3,81.47022417364097,4934.954416940159,1.6785925520281217,22.512225449687435,77.87640397489616,2026-02,6366.299501872381
82,NAS100,BUY,2026-02-19 07:40:00.176000+00:00,2026-02-19 11:36:50.540000+00:00,236.83939999999998,24924.3,24925.6,2.7999999999992724,0.06,0.03,0.03,False,False,False,SL,-23.437736995234445,-23.437736995234445,0.3,-47.17547399046889,4887.77894294969,-0.9559454861129052,15.095209529278902,78.12578998411391,2026-02,6319.124027881912
106,XAUUSD,BUY,2026-02-19 15:35:00.031000+00:00,2026-02-19 16:10:39.429000+00:00,35.65663333333334,4994.61,4988.42,0.32999999999992724,0.04,0.02,0.02,False,False,False,SL,-32.61319694802842,-32.61319694802842,0.2,-65.42639389605684,6365.918691036166,-1.0173049810270962,19.76177542032315,18.118442748904663,2026-02,6253.697633985856
83,NAS100,SELL,2026-02-19 15:05:00.149000+00:00,2026-02-19 17:03:35.362000+00:00,118.58688333333333,24790.1,24800.7,2.7000000000007276,0.06,0.03,0.03,False,False,False,SL,-22.778571803489463,-22.778571803489463,0.3,-45.85714360697892,4841.921799342711,-0.9382000320027758,18.51545495221788,75.9285726783,2026-02,6207.840490378877
107,XAUUSD,BUY,2026-02-19 16:45:00.145000+00:00,2026-02-19 18:27:53.374000+00:00,102.88715,4999.63,4992.86,0.32999999999992724,0.04,0.02,0.02,True,False,True,TP1_THEN_BE,47.20315603243762,0.6599999999998545,0.2,47.66315603243747,6413.581847068604,0.7487239210194727,18.590150219153816,18.731411123982888,2026-02,6255.503646411315
84,NAS100,SELL,2026-02-19 18:40:00.052000+00:00,2026-02-19 21:00:00.082000+00:00,140.00050000000002,24784.1,24833.2,2.2000000000007276,0.06,0.03,0.03,True,False,False,EOD_EXIT,37.46251216414093,14.430000000000653,0.3,51.59251216414159,4893.514311506852,1.065537906274018,20.22043904569334,83.25002703142314,2026-02,6307.096158575456
85,NAS100,BUY,2026-02-20 10:55:00.117000+00:00,2026-02-20 13:02:39.143000+00:00,127.65043333333332,24881.8,24887.1,2.7999999999992724,0.07,0.04,0.03,False,False,False,SL,-26.262568565436233,-19.696926424077173,0.35000000000000003,-46.309494989513404,4847.204816517339,-0.9463443251942465,15.70186563598764,65.65642141358983,2026-02,6260.786663585943
86,NAS100,BUY,2026-02-20 20:35:00.020000+00:00,2026-02-20 21:00:00.051000+00:00,25.000516666666666,24970.0,24975.2,2.2000000000007276,0.04,0.02,0.02,False,False,False,EOD_EXIT,13.61999999999971,13.61999999999971,0.2,27.03999999999942,4874.244816517338,0.5578472753587366,16.398303393232812,110.54154003136283,2026-02,6287.826663585942
108,XAUUSD,BUY,2026-02-23 14:35:00.609000+00:00,2026-02-23 16:45:33.966000+00:00,130.55595,5157.96,5152.01,0.2899999999999636,0.03,0.02,0.01,True,True,False,FULL_TP2,56.598347106513756,44.470129869404445,0.15,100.9184769759182,6514.500324044522,1.573511952950972,24.40708380010663,22.45966155020412,2026-02,6388.74514056186
87,NAS100,BUY,2026-02-23 15:40:00.295000+00:00,2026-02-23 16:46:00.243000+00:00,65.99913333333333,24901.8,24891.2,2.600000000002183,0.06,0.03,0.03,False,False,False,SL,-22.99915914501398,-22.99915914501398,0.3,-46.29831829002796,4827.94649822731,-0.9498562348189198,15.04190868210617,76.66386381671191,2026-02,6342.446822271832
109,XAUUSD,BUY,2026-02-23 16:15:00.035000+00:00,2026-02-23 17:20:00.561000+00:00,65.00876666666666,5159.8,5157.36,0.2999999999992724,0.03,0.02,0.01,True,True,False,FULL_TP2,56.06643602551594,44.052199734333044,0.15,99.96863575984898,6614.4689598043715,1.5345556955592188,24.6331372424954,22.248585724410745,2026-02,6442.415458031682
110,XAUUSD,BUY,2026-02-23 19:50:00.032000+00:00,2026-02-23 21:00:00.053000+00:00,70.00035,5205.15,5199.89,0.2899999999999636,0.03,0.02,0.01,False,False,False,EOD_EXIT,19.340000000000146,9.670000000000073,0.15,28.86000000000022,6643.328959804372,0.4363162058115362,28.942559448802662,26.222322462292336,2026-02,6471.275458031682
111,XAUUSD,SELL,2026-02-24 14:00:00.045000+00:00,2026-02-24 15:49:21.895000+00:00,109.36416666666668,5169.56,5172.65,0.28000000000065484,0.03,0.02,0.01,True,True,False,FULL_TP2,56.79040353685741,44.621031350387966,0.15,101.26143488724537,6744.590394691618,1.524257424251158,21.72389500070924,22.535874419387806,2026-02,6572.536892918928
112,XAUUSD,SELL,2026-02-24 18:50:00.101000+00:00,2026-02-24 19:17:58.184000+00:00,27.96805,5138.05,5135.9,0.28000000000065484,0.03,0.02,0.01,False,False,False,SL,-49.213325508273556,-24.606662754136778,0.15,-73.96998826241034,6670.620406429208,-1.096730623117291,26.43528210255391,27.340736393485358,2026-02,6498.566904656518
114,XAUUSD,BUY,2026-02-25 10:25:00.108000+00:00,2026-02-25 12:32:27.278000+00:00,127.45283333333333,5193.37,5193.31,0.28000000000065484,0.03,0.02,0.01,False,False,False,SL,-43.01135408446862,-21.50567704223431,0.15,-64.66703112670294,6536.78246287775,-0.9795883644256406,18.544836868201575,23.8951967135941,2026-02,6433.8998735298155
115,XAUUSD,BUY,2026-02-25 11:40:00.046000+00:00,2026-02-25 12:33:51.598000+00:00,53.8592,5190.86,5190.99,0.27999999999974534,0.03,0.02,0.01,False,False,False,SL,-41.64654307843557,-20.823271539217785,0.15,-62.619814617653354,6474.162648260097,-0.9579608159407165,18.369238739508212,23.136968376908786,2026-02,6371.2800589121625
113,XAUUSD,BUY,2026-02-25 06:40:00.212000+00:00,2026-02-25 13:16:25.513000+00:00,396.4216833333333,5184.1,5182.72,0.3000000000001819,0.03,0.02,0.01,False,False,False,SL,-46.01394161650387,-23.006970808251936,0.15,-69.17091242475581,6601.449494004452,-1.0369487125678478,20.666153570706253,25.56330089805792,2026-02,6302.109146487407
116,XAUUSD,BUY,2026-02-25 14:05:00.375000+00:00,2026-02-25 16:39:57.834000+00:00,154.95765,5180.92,5180.31,0.28000000000065484,0.03,0.02,0.01,False,False,False,SL,-42.00511193269813,-21.002555966349064,0.15,-63.15766789904719,6411.00498036105,-0.9755341552319595,16.090950251863728,23.336173295943347,2026-02,6238.95147858836
88,NAS100,BUY,2026-02-26 14:00:00.070000+00:00,2026-02-26 16:30:32.634000+00:00,150.54273333333333,25334.9,25326.6,2.599999999998545,0.09,0.04,0.05,False,False,False,SL,-20.625868826847,-25.78233603355875,0.44999999999999996,-46.85820486040575,4781.0882933669045,-0.9705618087858016,33.985599784114015,51.56467206711926,2026-02,6192.0932737279545
117,XAUUSD,SELL,2026-02-26 15:15:00.030000+00:00,2026-02-26 16:36:29.913000+00:00,81.49804999999999,5171.62,5173.91,0.27999999999974534,0.03,0.02,0.01,True,False,True,TP1_THEN_BE,53.21904759382596,0.27999999999974534,0.15,53.34904759382571,6464.354027954876,0.8321479667735532,16.845105962544604,21.118669680089656,2026-02,6245.442321321781
118,XAUUSD,SELL,2026-02-26 19:35:00.541000+00:00,2026-02-26 21:00:00.017000+00:00,84.99126666666666,5173.86,5176.67,0.27999999999974534,0.03,0.02,0.01,False,False,False,EOD_EXIT,-8.340000000000146,-4.170000000000073,0.15,-12.660000000000219,6451.694027954876,-0.19584323422344266,18.527163259796062,24.423768865395697,2026-02,6232.782321321781
89,NAS100,SELL,2026-02-27 08:15:00.061000+00:00,2026-02-27 10:01:50.365000+00:00,106.83840000000001,24966.7,24976.5,2.2000000000007276,0.07,0.04,0.03,False,False,False,SL,-28.444418334166404,-21.333313750624804,0.35000000000000003,-50.12773208479121,4730.960561282113,-1.0484586146283152,38.384945422819875,71.11104583541581,2026-02,6182.6545892369895
119,XAUUSD,BUY,2026-02-27 07:20:00.242000+00:00,2026-02-27 15:22:21.297000+00:00,482.35091666666665,5189.01,5186.77,0.28000000000065484,0.03,0.02,0.01,True,True,False,FULL_TP2,53.37791410571116,41.93978965448696,0.15,95.16770376019812,6546.861731715075,1.4750808601251253,19.707120721008295,21.181711946710685,2026-02,6277.822292997188
121,XAUUSD,BUY,2026-02-27 20:40:00.044000+00:00,2026-02-27 21:00:00.076000+00:00,20.000533333333333,5239.68,5231.2,0.27999999999974534,0.03,0.02,0.01,False,False,False,EOD_EXIT,27.960000000000946,13.980000000000473,0.15,41.79000000000142,6614.331731715079,0.6358270773443457,24.741570602297354,21.65624735870729,2026-02,6319.61229299719
120,XAUUSD,BUY,2026-02-27 19:50:00.215000+00:00,2026-02-27 21:00:00.076000+00:00,69.99768333333333,5234.87,5236.57,0.27999999999974534,0.03,0.02,0.01,False,False,False,EOD_EXIT,17.220000000001164,8.610000000000582,0.15,25.680000000001748,6572.541731715077,0.39224900497897613,23.19578940637421,22.00595869399249,2026-02,6345.292292997192
90,NAS100,SELL,2026-02-27 19:25:00.069000+00:00,2026-02-27 21:00:00.088000+00:00,95.00031666666668,24914.2,24900.0,2.2000000000007276,0.05,0.02,0.03,False,False,False,EOD_EXIT,6.8400000000001455,10.260000000000218,0.25,16.850000000000364,4747.810561282114,0.3561644571273689,38.608147740689354,87.16075973009644,2026-02,6362.142292997192
122,XAUUSD,BUY,2026-03-02 07:40:00.608000+00:00,2026-03-02 09:18:01.325000+00:00,98.01195,5360.49,5358.85,0.28000000000065484,0.02,0.01,0.01,True,True,False,FULL_TP2,37.17308476632661,58.41484748994117,0.1,95.48793225626778,6709.819663971346,1.4436519988619925,43.28192687708285,29.502448227242997,2026-03,6457.63022525346
91,NAS100,SELL,2026-03-02 14:20:00.328000+00:00,2026-03-02 15:25:27.623000+00:00,65.45491666666666,24612.9,24602.7,2.2000000000007276,0.05,0.02,0.03,False,False,False,SL,-19.398809187309233,-29.09821378096385,0.25,-48.747022968273086,4699.063538313841,-1.0267263686929684,39.6176318989114,96.9940459365455,2026-03,6408.883202285187
123,XAUUSD,BUY,2026-03-02 13:35:00.086000+00:00,2026-03-02 16:09:58.102000+00:00,154.96693333333332,5395.92,5397.21,0.27999999999974534,0.03,0.02,0.01,False,False,False,SL,-50.03813624100075,-25.019068120500375,0.15,-75.20720436150113,6634.612459609845,-1.120852841475447,48.74797214725769,27.798964578334047,2026-03,6333.675997923686
124,XAUUSD,BUY,2026-03-02 14:25:00.192000+00:00,2026-03-02 16:10:00.029000+00:00,104.99728333333334,5394.05,5394.75,0.27999999999974534,0.03,0.02,0.01,False,False,False,SL,-49.800412223787134,-24.900206111893567,0.15,-74.8506183356807,6559.761841274165,-1.128183730268435,48.783336353859,27.666895679881605,2026-03,6258.8253795880055
92,NAS100,SELL,2026-03-02 15:55:00.171000+00:00,2026-03-02 16:31:53.168000+00:00,36.88328333333333,24589.6,24622.7,2.2000000000007276,0.05,0.02,0.03,False,False,False,SL,-19.37032281678694,-29.055484225180408,0.25,-48.675807041967346,4650.387731271873,-1.0358618615196173,38.98057726128023,96.85161408393512,2026-03,6210.149572546038
125,XAUUSD,SELL,2026-03-03 10:25:00.086000+00:00,2026-03-03 11:25:36.084000+00:00,60.59996666666667,5312.22,5316.08,0.3500000000003638,0.02,0.01,0.01,True,True,False,FULL_TP2,40.51930143415757,63.67318796796281,0.1,104.09248940212038,6663.854330676285,1.5868333625646005,22.713479612071502,32.15817574139524,2026-03,6314.242061948158
