trade_id,symbol,direction,entry_time,exit_time,entry_price,sl_price,tp1_price,tp2_price,sl_dist,entry_spread,total_lots,partial_lots,runner_lots,tp1_hit,tp2_hit,be_hit,exit_reason,partial_pnl,runner_pnl,commission,net_pnl,account_balance,duration_m
8,XAUUSD,SELL,2026-01-07 16:35:00.014000+00:00,2026-01-07 17:32:32.112000+00:00,4449.32,4464.50761721721,4428.0573358959045,4415.907242122136,15.187617217210589,0.2899999999999636,0.03,0.02,0.01,True,False,True,TP1_THEN_BE,42.52532820819033,0.2899999999999636,0.15,42.665328208190296,5343.816543640813,57.53496666666667
9,XAUUSD,SELL,2026-01-07 19:55:00.021000+00:00,2026-01-08 07:40:00+00:00,4454.58,4471.082372822963,4431.476678047851,4418.274779789481,16.502372822963412,0.2899999999999636,0.03,0.02,0.01,False,False,False,FULL_TP2,46.21,36.31,0.15,82.36,5350.626543640812,705.0
6,NAS100,BUY,2026-01-07 20:40:00.061000+00:00,2026-01-07 21:10:00+00:00,25801.8,25751.123812313424,25877.81428152986,25903.152375373145,50.67618768657324,2.599999999998545,0.11,0.06,0.05,False,False,False,SL,-3.04,-2.53,0.55,-6.12,5386.130292371986,30.0
10,XAUUSD,SELL,2026-01-08 10:00:00.018000+00:00,2026-01-08 14:42:40.063000+00:00,4430.78,4444.828170452624,4411.112561366325,4399.874025004226,14.048170452624438,0.2899999999999636,0.04,0.02,0.02,True,False,True,TP1_THEN_BE,39.33487726734893,0.5799999999999272,0.2,39.71487726734885,5390.341420908161,282.6674166666666
7,NAS100,SELL,2026-01-08 11:40:00.019000+00:00,2026-01-08 15:20:40.755000+00:00,25606.3,25659.14813547876,25527.02779678186,25500.603729042476,52.84813547876163,2.600000000002183,0.1,0.05,0.05,False,False,False,SL,-26.42406773938092,-26.42406773938092,0.5,-53.34813547876183,5332.782156893224,220.67893333333333
11,XAUUSD,SELL,2026-01-08 15:05:00.016000+00:00,2026-01-08 16:47:49.515000+00:00,4423.82,4437.5160566893,4404.645520634979,4393.688675283539,13.696056689300395,0.2899999999999636,0.04,0.02,0.02,False,False,False,SL,-27.392113378600698,-27.392113378600698,0.2,-54.9842267572014,5335.35719415096,102.82498333333334
8,NAS100,SELL,2026-01-08 16:30:00.067000+00:00,2026-01-08 16:38:26.472000+00:00,25632.9,25682.68346534613,25558.22480198081,25533.333069307748,49.78346534612771,2.599999999998545,0.11,0.06,0.05,True,True,False,FULL_TP2,44.80511881151469,49.78346534612683,0.55,94.03858415764152,5426.820741050866,8.440083333333332
9,NAS100,SELL,2026-01-08 20:10:00.118000+00:00,2026-01-08 23:35:00+00:00,25500.9,25571.074707250908,25395.637939123644,25360.550585498193,70.1747072509045,2.599999999998545,0.08,0.04,0.04,False,False,False,SL,-2.81,-2.81,0.4,-6.01,5442.100741050867,205.0
12,XAUUSD,BUY,2026-01-09 07:30:00.004000+00:00,2026-01-09 16:11:07.517000+00:00,4465.17,4452.217518849606,4483.303473610552,4493.665458530867,12.9524811503939,0.2899999999999636,0.04,0.02,0.02,True,True,False,FULL_TP2,36.26694722110369,56.99091706173386,0.2,93.05786428283754,5428.415058433798,521.1252166666667
11,NAS100,BUY,2026-01-09 14:55:00.210000+00:00,2026-01-09 16:18:22.700000+00:00,25590.9,25541.562221919477,25664.906667120787,25689.57555616105,49.33777808052425,2.600000000002183,0.11,0.06,0.05,True,False,True,TP1_THEN_BE,44.404000272471606,1.3000000000010914,0.55,45.1540002724727,5432.943411514044,83.37483333333333
12,NAS100,SELL,2026-01-12 10:15:00.050000+00:00,2026-01-12 16:30:03.480000+00:00,25574.4,25634.695968676344,25483.956046985488,25453.808062647317,60.29596867634267,2.399999999997817,0.09,0.04,0.05,False,False,False,SL,-24.118387470536984,-30.14798433817123,0.4499999999999999,-54.71637180870822,5378.227039705335,375.05716666666666
14,XAUUSD,BUY,2026-01-12 16:35:00.075000+00:00,2026-01-12 22:40:00+00:00,4598.41,4582.309269900082,4620.951022139885,4633.831606219819,16.10073009991776,0.2899999999999636,0.03,0.02,0.01,True,False,False,TP1_THEN_BE,45.08,0.29,0.15,45.22,5531.446671967153,365.0
13,NAS100,BUY,2026-01-13 10:20:00.231000+00:00,2026-01-13 15:31:39.504000+00:00,25773.8,25728.01587154562,25842.476192681566,25865.368256908758,45.78412845437877,2.599999999998545,0.12,0.06,0.06,True,True,False,FULL_TP2,41.205715608940224,54.94095414525509,0.6,95.54666975419532,5473.77370945953,311.65455000000003
16,XAUUSD,BUY,2026-01-13 17:55:00.002000+00:00,2026-01-13 18:27:12.900000+00:00,4615.94,4600.505068431655,4637.548904195683,4649.896849450359,15.434931568344949,0.2899999999999636,0.04,0.02,0.02,False,False,False,SL,-30.86986313668968,-30.86986313668968,0.2,-61.93972627337935,5570.720544998165,32.21496666666666
14,NAS100,BUY,2026-01-13 18:30:00.050000+00:00,2026-01-13 19:53:04.432000+00:00,25764.1,25702.114062094217,25857.07890685867,25888.07187581156,61.98593790578098,2.599999999998545,0.09,0.04,0.05,True,False,True,TP1_THEN_BE,37.19156274346896,1.2999999999992726,0.4499999999999999,38.04156274346823,5511.815272202999,83.07303333333333
17,XAUUSD,BUY,2026-01-14 08:15:00.062000+00:00,2026-01-14 16:39:56.161000+00:00,4633.89,4618.662885909935,4655.207959726092,4667.389650998144,15.227114090065243,0.2800000000006548,0.04,0.02,0.02,False,False,False,SL,-30.454228180131395,-30.454228180131395,0.2,-61.10845636026279,5509.612088637902,504.9349833333333
18,XAUUSD,SELL,2026-01-15 10:00:00.032000+00:00,2026-01-15 12:37:16.524000+00:00,4601.56,4617.753116879474,4578.889636368737,4565.935142865158,16.193116879473877,0.3099999999994907,0.03,0.02,0.01,False,False,False,SL,-32.38623375894713,-16.193116879473564,0.15,-48.72935063842069,5460.882737999482,157.27486666666667
15,NAS100,BUY,2026-01-15 14:40:00.087000+00:00,2026-01-15 17:46:35.294000+00:00,25686.0,25616.329722862032,25790.50541570695,25825.340554275932,69.67027713796634,2.599999999998545,0.08,0.04,0.04,True,False,True,TP1_THEN_BE,41.80216628277995,1.0399999999994178,0.4,42.44216628277937,5554.257438485778,186.58678333333333
16,NAS100,BUY,2026-01-15 18:05:00.008000+00:00,2026-01-15 21:05:00+00:00,25777.0,25701.78454067739,25889.82318898392,25927.430918645223,75.21545932261171,2.599999999998545,0.07,0.04,0.03,False,False,False,SL,-3.01,-2.26,0.35,-5.62,5531.437438485779,180.0
19,XAUUSD,SELL,2026-01-16 08:45:00.111000+00:00,2026-01-16 09:12:08.398000+00:00,4595.86,4609.133599701883,4577.276960417364,4566.658080655857,13.273599701883127,0.3100000000004002,0.04,0.02,0.02,False,False,False,SL,-26.54719940376708,-26.54719940376708,0.2,-53.294398807534165,5407.588339191948,27.13811666666667
20,XAUUSD,SELL,2026-01-16 10:40:00.283000+00:00,2026-01-16 16:05:30.954000+00:00,4605.12,4618.6950630082565,4586.114911788441,4575.254861381836,13.575063008256333,0.3100000000004002,0.04,0.02,0.02,True,False,True,TP1_THEN_BE,38.01017642311854,0.6200000000008004,0.2,38.430176423119335,5446.018515615067,325.5111833333333
17,NAS100,BUY,2026-01-16 11:00:00.071000+00:00,2026-01-16 16:55:50.305000+00:00,25683.7,25631.397743081925,25762.153385377114,25788.304513836152,52.30225691807488,2.600000000002183,0.11,0.06,0.05,False,False,False,SL,-31.381354150845432,-26.151128459037864,0.55,-58.08248260988329,5473.354955875896,355.83723333333336
21,XAUUSD,SELL,2026-01-16 17:25:00.051000+00:00,2026-01-16 17:31:49.275000+00:00,4588.43,4602.226484191766,4569.114922131528,4558.077734778115,13.796484191765924,1.1300000000001091,0.04,0.02,0.02,True,True,False,FULL_TP2,38.63015573694429,60.70453044377063,0.2,99.13468618071492,5545.153201795783,6.8204
18,NAS100,SELL,2026-01-16 19:05:00.002000+00:00,2026-01-20 01:00:00+00:00,25574.4,25641.937965858793,25473.093051211814,25439.324068282414,67.53796585879283,2.599999999998545,0.08,0.04,0.04,False,False,False,FULL_TP2,4.05,5.4,0.4,9.06,5466.234955875898,4675.0
22,XAUUSD,SELL,2026-01-16 19:20:00.012000+00:00,2026-01-19 01:00:00+00:00,4584.37,4603.356249124533,4557.789251225654,4542.600251926027,18.986249124532872,0.3199999999997089,0.03,0.02,0.01,False,False,False,SL,-37.97,-18.99,0.15,-57.11,5549.623201795783,3220.0
23,XAUUSD,BUY,2026-01-19 11:15:00.068000+00:00,2026-01-20 07:50:00+00:00,4670.97,4653.498270706116,4695.430421011438,4709.407804446546,17.471729293884245,0.3000000000001819,0.03,0.02,0.01,False,False,False,FULL_TP2,48.92,38.44,0.15,87.21,5566.093201795783,1235.0
19,NAS100,SELL,2026-01-20 15:40:00.091000+00:00,2026-01-20 16:30:04.962000+00:00,25087.7,25168.168567117307,24966.997149324037,24926.762865765384,80.46856711730778,2.599999999998545,0.07,0.04,0.03,False,False,False,SL,-32.187426846922605,-24.14057013519196,0.35,-56.67799698211456,5409.556958893783,50.081183333333335
25,XAUUSD,BUY,2026-01-20 15:50:00.066000+00:00,2026-01-20 16:34:28.653000+00:00,4730.71,4718.426096642461,4747.907464700555,4757.734587386586,12.283903357539243,0.3299999999999272,0.04,0.02,0.02,True,False,True,TP1_THEN_BE,34.39492940110904,0.6599999999998545,0.2,34.85492940110889,5550.282496686178,44.47645
26,XAUUSD,BUY,2026-01-20 18:10:00.137000+00:00,2026-01-20 20:21:13.354000+00:00,4735.0,4720.795893339463,4754.8857493247515,4766.249034653181,14.204106660537095,0.3400000000001455,0.04,0.02,0.02,True,True,False,FULL_TP2,39.77149864950297,62.4980693063626,0.2,102.06956795586557,5652.352064642044,131.22028333333333
27,XAUUSD,BUY,2026-01-21 10:10:00.039000+00:00,2026-01-21 16:12:07.211000+00:00,4860.07,4839.714709673408,4888.567406457229,4904.851638718502,20.355290326591973,0.3199999999997089,0.03,0.02,0.01,False,False,False,SL,-40.71058065318357,-20.355290326591785,0.15,-61.21587097977535,5591.136193662269,362.1195333333333
20,NAS100,BUY,2026-01-21 20:50:00.109000+00:00,2026-01-21 21:35:00+00:00,25152.6,25044.191695106358,25315.212457340458,25369.416609787277,108.40830489363918,2.599999999998545,0.05,0.02,0.03,False,False,False,FULL_TP2,3.25,6.5,0.25,9.51,5413.556958893783,45.0
28,XAUUSD,BUY,2026-01-22 12:40:00.132000+00:00,2026-01-22 18:26:14.061000+00:00,4828.54,4804.851735200305,4861.703570719574,4880.65418255933,23.68826479969581,0.3400000000001455,0.02,0.01,0.01,True,True,False,FULL_TP2,33.16357071957373,52.1141825593304,0.1,85.17775327890413,5676.313946941173,346.23215
21,NAS100,BUY,2026-01-22 14:55:00.080000+00:00,2026-01-22 16:47:34.665000+00:00,25563.3,25479.095743150334,25689.606385274496,25731.708513699326,84.20425684966403,2.599999999998545,0.06,0.03,0.03,False,False,False,SL,-25.26127705489962,-25.26127705489962,0.3,-50.82255410979924,5362.734404783984,112.57641666666667
30,XAUUSD,BUY,2026-01-26 08:00:00.172000+00:00,2026-01-26 09:00:57.880000+00:00,5074.58,5051.49626689219,5106.897226350934,5125.364212837182,23.083733107809906,0.3299999999999272,0.02,0.01,0.01,True,False,True,TP1_THEN_BE,32.31722635093411,0.3299999999999272,0.1,32.54722635093403,5643.728169444,60.9618
31,XAUUSD,BUY,2026-01-26 11:15:00.035000+00:00,2026-01-26 15:02:51.674000+00:00,5091.4,5067.932828849177,5124.254039611152,5143.027776531811,23.46717115082303,0.339999999999236,0.02,0.01,0.01,False,False,False,SL,-23.46717115082265,-23.46717115082265,0.1,-47.0343423016453,5596.693827142354,227.86065
32,XAUUSD,BUY,2026-01-26 16:35:00.118000+00:00,2026-01-26 20:41:05.692000+00:00,5085.22,5063.223844408018,5116.014617828776,5133.611542302362,21.996155591982685,0.3400000000001455,0.03,0.02,0.01,False,False,False,SL,-43.992311183965285,-21.99615559198264,0.15,-66.13846677594793,5530.555360366407,246.0929
25,NAS100,BUY,2026-01-26 20:20:00.062000+00:00,2026-01-27 16:55:00+00:00,25794.7,25719.989002715298,25906.76649592705,25944.121994569403,74.71099728470112,2.600000000002183,0.07,0.04,0.03,False,False,False,FULL_TP2,4.48,4.48,0.35,8.62,5262.244955591593,1235.0
33,XAUUSD,BUY,2026-01-27 07:40:00.297000+00:00,2026-01-27 22:10:00+00:00,5070.79,5040.471632664863,5113.235714269192,5137.4904081373015,30.31836733513691,0.3400000000001455,0.02,0.01,0.01,False,False,False,FULL_TP2,42.45,66.7,0.1,109.05,5564.655360366407,870.0
27,NAS100,BUY,2026-01-27 16:55:00.168000+00:00,2026-01-28 01:00:00+00:00,25934.9,25888.326657358015,26004.76001396298,26028.04668528397,46.57334264198489,2.600000000002183,0.11,0.06,0.05,False,False,False,FULL_TP2,4.19,4.66,0.55,8.3,5263.044510970814,485.0
28,NAS100,BUY,2026-01-28 06:10:00.089000+00:00,2026-01-28 08:19:28.095000+00:00,26119.2,26073.25826834321,26188.11259748519,26211.083463313586,45.94173165679168,2.600000000002183,0.11,0.06,0.05,True,True,False,FULL_TP2,41.34755849111316,45.9417316567924,0.55,86.73929014790555,5349.78380111872,129.46676666666667
29,NAS100,BUY,2026-01-28 12:25:00.083000+00:00,2026-01-28 16:19:05.713000+00:00,26181.6,26134.51744118939,26252.22383821591,26275.765117621213,47.082558810607566,2.399999999997817,0.11,0.06,0.05,False,False,False,SL,-28.249535286365425,-23.54127940530452,0.55,-52.34081469166994,5297.44298642705,234.0938333333333
34,XAUUSD,BUY,2026-01-28 14:40:00.223000+00:00,2026-01-28 17:08:24.499000+00:00,5270.31,5244.4120309687905,5306.567156643695,5327.2855318686625,25.89796903121009,0.3400000000001455,0.02,0.01,0.01,False,False,False,SL,-25.89796903120987,-25.89796903120987,0.1,-51.89593806241974,5512.759422303987,148.4046
35,XAUUSD,BUY,2026-01-28 17:35:00.096000+00:00,2026-01-28 20:38:59.814000+00:00,5273.49,5246.653561238495,5311.061014266106,5332.53016527531,26.836438761504514,0.3400000000001455,0.02,0.01,0.01,True,False,True,TP1_THEN_BE,37.57101426610643,0.3400000000001455,0.1,37.811014266106575,5550.570436570093,183.9953
36,XAUUSD,BUY,2026-01-29 16:10:00.021000+00:00,2026-01-29 16:47:27.076000+00:00,5537.57,5494.297300194635,5598.151779727511,5632.769939571804,43.27269980536529,0.3400000000001455,0.02,0.01,0.01,False,False,False,SL,-43.27269980536494,-43.27269980536494,0.1,-86.64539961072987,5463.925036959363,37.45091666666666
31,NAS100,SELL,2026-01-30 07:30:00.151000+00:00,2026-01-30 11:51:17.640000+00:00,25763.8,25869.952307639396,25604.571538540906,25551.49538472121,106.15230763939512,2.600000000002183,0.05,0.02,0.03,True,True,False,FULL_TP2,31.845692291818708,63.691384583637046,0.25,95.28707687545575,5339.505322695042,261.2914833333333
37,XAUUSD,SELL,2026-01-30 07:55:00.199000+00:00,2026-01-30 11:13:03.180000+00:00,5215.8,5292.167515063522,5108.88547891107,5047.7914668602525,76.36751506352165,0.7200000000002547,0.02,0.01,0.01,True,True,False,FULL_TP2,106.91452108893009,168.00853313974767,0.1,274.82305422867773,5738.74809118804,198.0496833333333
38,XAUUSD,SELL,2026-01-30 14:45:00.058000+00:00,2026-01-30 16:34:35.013000+00:00,5113.67,5195.719219030022,4998.801093357969,4933.161718133951,82.04921903002237,0.8299999999999272,0.02,0.01,0.01,True,False,True,TP1_THEN_BE,114.8689066420311,0.8299999999999274,0.1,115.59890664203104,5854.346997830071,109.58258333333332
32,NAS100,SELL,2026-01-30 15:35:00.072000+00:00,2026-01-30 16:30:41.804000+00:00,25710.2,25814.293066232563,25554.060400651157,25502.01386753488,104.09306623256168,2.5,0.05,0.02,0.03,False,False,False,SL,-20.81861324651254,-31.22791986976881,0.25,-52.29653311628135,5287.208789578761,55.69553333333333
39,XAUUSD,SELL,2026-01-30 16:55:00.049000+00:00,2026-01-30 19:43:38.208000+00:00,5049.19,5132.369974571805,4932.738035599473,4866.194055942028,83.179974571805,1.1200000000008004,0.02,0.01,0.01,True,True,False,FULL_TP2,116.4519644005268,182.99594405797143,0.1,299.3479084584982,6153.694906288569,168.63598333333331
33,NAS100,SELL,2026-01-30 17:25:00.014000+00:00,2026-01-30 20:16:30.169000+00:00,25755.9,25862.560858129098,25595.908712806355,25542.57828374181,106.6608581290966,2.599999999998545,0.05,0.02,0.03,True,True,False,FULL_TP2,31.998257438729347,63.99651487745796,0.25,95.7447723161873,5382.9535618949485,171.50258333333335
34,NAS100,SELL,2026-02-02 07:00:00+00:00,2026-02-02 13:45:06.063000+00:00,25247.5,25383.53747150911,25043.443792736332,24975.425056981778,136.03747150911073,2.400000000001455,0.04,0.02,0.02,False,False,False,SL,-27.207494301821864,-27.207494301821864,0.2,-54.61498860364373,5328.338573291305,405.10105
40,XAUUSD,SELL,2026-02-02 19:20:00.105000+00:00,2026-02-03 02:00:00+00:00,4677.32,4781.944443267935,4530.845779424891,4447.146224810542,104.62444326793532,0.8200000000006185,0.02,0.01,0.01,False,False,False,SL,-104.62,-104.62,0.1,-209.35,6191.154906288568,400.0
41,XAUUSD,BUY,2026-02-03 11:45:00.176000+00:00,2026-02-04 07:05:00+00:00,4921.61,4848.762381556473,5023.596665820937,5081.874760575758,72.84761844352656,0.3599999999996726,0.02,0.01,0.01,False,False,False,FULL_TP2,101.99,160.26,0.1,262.15,6164.354906288569,1160.0
35,NAS100,BUY,2026-02-03 14:15:00.057000+00:00,2026-02-03 16:31:45.674000+00:00,25878.3,25805.983394658582,25986.77490801212,26022.93321068283,72.31660534141564,2.599999999998545,0.07,0.04,0.03,False,False,False,SL,-28.926642136566805,-21.694981602425106,0.35,-50.97162373899191,5277.366949552313,136.76028333333335
36,NAS100,SELL,2026-02-04 07:05:00.021000+00:00,2026-02-04 16:32:16.864000+00:00,25336.1,25430.553051159495,25194.420423260755,25147.19389768101,94.45305115949527,2.600000000002183,0.06,0.03,0.03,True,True,False,FULL_TP2,42.50387302177296,56.67183069569692,0.3,98.87570371746988,5376.242653269783,567.2807166666666
43,XAUUSD,BUY,2026-02-04 14:30:00.261000+00:00,2026-02-04 16:32:50.026000+00:00,5047.86,5005.948934362602,5106.535491892356,5140.064344402274,41.91106563739746,0.4600000000000364,0.02,0.01,0.01,False,False,False,SL,-41.91106563739777,-41.91106563739777,0.1,-83.92213127479553,5985.306718711243,122.82941666666667
37,NAS100,SELL,2026-02-05 07:15:00.062000+00:00,2026-02-05 10:16:50.653000+00:00,24900.7,25032.789111448277,24702.566332827584,24636.521777103448,132.0891114482773,2.599999999998545,0.04,0.02,0.02,False,False,False,SL,-26.417822289655305,-26.417822289655305,0.2,-53.03564457931061,5323.207008690472,181.8431833333333
44,XAUUSD,SELL,2026-02-05 10:50:00.062000+00:00,2026-02-05 23:30:00+00:00,4909.02,4963.727700094174,4832.429219868158,4788.663059792819,54.7077000941734,0.3499999999994543,0.02,0.01,0.01,True,False,False,FULL_TP2,76.59,120.36,0.1,196.85,6112.177498843085,760.0
38,NAS100,SELL,2026-02-05 10:50:00.062000+00:00,2026-02-05 14:35:42.303000+00:00,24982.0,25101.82397152036,24802.26404271946,24742.352056959284,119.82397152035888,2.599999999998545,0.04,0.02,0.02,True,True,False,FULL_TP2,35.94719145610797,47.92958860814324,0.2,83.67678006425122,5406.883788754723,225.70401666666663
39,NAS100,SELL,2026-02-05 17:00:00.110000+00:00,2026-02-05 18:28:08.218000+00:00,24681.9,24823.137436403336,24470.043845394997,24399.42512719333,141.23743640333532,2.899999999997817,0.04,0.02,0.02,True,False,True,TP1_THEN_BE,42.37123092100083,0.5799999999995634,0.2,42.75123092100039,5449.635019675724,88.13513333333334
40,NAS100,SELL,2026-02-05 20:20:00.037000+00:00,2026-02-05 23:40:00+00:00,24673.5,24833.673523242756,24433.239715135864,24353.152953514484,160.17352324275785,2.5,0.03,0.02,0.01,False,False,False,FULL_TP2,4.81,3.2,0.15,7.86,5466.525019675723,200.0
41,NAS100,BUY,2026-02-06 15:20:00.424000+00:00,2026-02-06 19:51:57.404000+00:00,24741.7,24603.81486547224,24948.527701791645,25017.470269055524,137.88513452776203,2.600000000002183,0.04,0.02,0.02,True,True,False,FULL_TP2,41.36554035832887,55.15405381110468,0.2,96.31959416943356,5562.844613845157,271.94966666666664
45,XAUUSD,BUY,2026-02-09 07:05:00.162000+00:00,2026-02-10 01:10:00+00:00,5015.51,4977.420823883285,5068.834846563402,5099.306187456774,38.0891761167152,0.6300000000001091,0.02,0.01,0.01,True,False,False,TP1_THEN_BE,53.32,0.63,0.1,53.85,6212.452345406487,1085.0
46,XAUUSD,BUY,2026-02-10 06:55:01.077000+00:00,2026-02-10 16:48:02.136000+00:00,5032.07,5001.3249142103405,5075.113120105523,5099.709188737251,30.745085789659658,0.5,0.02,0.01,0.01,True,False,True,TP1_THEN_BE,43.043120105523485,0.5,0.1,43.44312010552349,6255.89546551201,593.01765
43,NAS100,BUY,2026-02-10 17:00:00.011000+00:00,2026-02-10 18:51:15.487000+00:00,25320.2,25244.928173897733,25433.1077391534,25470.743652204535,75.271826102268,2.600000000002183,0.07,0.04,0.03,False,False,False,SL,-30.108730440906943,-22.581547830680208,0.35,-53.04027827158716,5455.722967826621,111.25793333333333
47,XAUUSD,BUY,2026-02-11 11:30:00.149000+00:00,2026-02-11 13:22:50.050000+00:00,5054.9,5033.643771532059,5084.658719855117,5101.663702629469,21.25622846794069,0.4499999999998181,0.03,0.02,0.01,True,True,False,FULL_TP2,59.51743971023461,46.76370262946966,0.15,106.13114233970428,6362.026607851714,112.83168333333332
48,XAUUSD,BUY,2026-02-11 18:30:00.014000+00:00,2026-02-12 18:10:00+00:00,5061.31,5031.028070618548,5103.704701134034,5127.930244639196,30.28192938145253,0.3700000000008003,0.02,0.01,0.01,False,False,False,SL,-30.28,-30.28,0.1,-60.66,6403.866607851713,1420.0
44,NAS100,SELL,2026-02-13 10:20:00.197000+00:00,2026-02-13 10:48:08.204000+00:00,24612.4,24705.23618417559,24473.145723736623,24426.72763164883,92.83618417558507,2.599999999998545,0.06,0.03,0.03,False,False,False,SL,-27.850855252676045,-27.850855252676045,0.3,-56.00171050535209,5399.721257321269,28.13345
45,NAS100,SELL,2026-02-13 12:40:00.049000+00:00,2026-02-13 16:45:28.418000+00:00,24688.8,24781.529158804457,24549.70626179331,24503.34168239108,92.72915880445854,2.100000000002183,0.06,0.03,0.03,True,False,True,TP1_THEN_BE,41.72812146200631,0.6300000000006547,0.3,42.058121462006966,5441.779378783276,245.4728166666667
46,NAS100,SELL,2026-02-13 16:55:00.002000+00:00,2026-02-13 17:11:21.377000+00:00,24660.3,24758.771681190497,24512.592478214254,24463.356637619007,98.4716811904972,2.900000000001455,0.06,0.03,0.03,False,False,False,SL,-29.541504357149464,-29.541504357149464,0.3,-59.38300871429893,5382.396370068977,16.35625
47,NAS100,SELL,2026-02-16 06:40:02.050000+00:00,2026-02-17 01:45:00+00:00,24766.5,24862.242411182044,24622.886383226938,24575.015177635916,95.74241118204203,2.200000000000728,0.06,0.03,0.03,True,False,False,TP1_THEN_BE,43.08,0.07,0.3,42.85,5425.180455100896,1145.0
49,NAS100,SELL,2026-02-17 12:30:00.035000+00:00,2026-02-17 15:51:08.839000+00:00,24601.2,24677.783088793087,24486.32536681037,24448.03382241383,76.58308879308633,2.200000000000728,0.07,0.04,0.03,True,False,True,TP1_THEN_BE,45.94985327585164,0.6600000000002182,0.35,46.25985327585185,5417.982867796976,201.1467333333333
49,XAUUSD,SELL,2026-02-17 12:50:00.004000+00:00,2026-02-17 14:10:39.245000+00:00,4916.06,4938.946247925392,4884.0192529044525,4865.71025456414,22.886247925391203,0.3899999999994179,0.03,0.02,0.01,False,False,False,SL,-45.772495850782434,-22.886247925391217,0.15,-68.80874377617366,6335.057864075539,80.65401666666666
50,XAUUSD,SELL,2026-02-17 15:10:00.070000+00:00,2026-02-17 15:58:29.401000+00:00,4924.7,4946.944442672042,4893.557780259141,4875.7622261215065,22.244442672042467,0.3400000000001455,0.03,0.02,0.01,True,True,False,FULL_TP2,62.28443948171844,48.93777387849332,0.15,111.07221336021176,6446.130077435751,48.48885
